"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"1851","일반음식점","07_24_04_P","3510500","3510500-101-2023-00382","2023-10-04","","03","폐업","02","폐업","2024-11-05","","","","","13.00","","인천광역시 미추홀구 주안동 1339-40 단골신발","인천광역시 미추홀구 신기길 27, 단골신발 1층 2호 (주안동)","22216","만나오리","2024-11-05 15:19:07","U","2024-11-07 02:40:00","한식","171330.519516209","438354.884814617","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","13","","","",
"1852","일반음식점","07_24_04_P","3510500","3510500-101-2023-00380","2023-10-04","","03","폐업","02","폐업","2023-10-12","","","","","","","인천광역시 미추홀구 관교동 15 인천종합터미널,롯데백화점","인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하1층 (관교동)","22242","대신에프앤","2023-10-13 04:15:08","U","2023-10-15 02:40:00","기타","173499.267314606","437739.32138498","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1853","일반음식점","07_24_04_P","3290000","3290000-101-2021-00551","2021-04-02","","03","폐업","02","폐업","2024-11-27","","","","","10.36","614-853","부산광역시 부산진구 양정동 361-1","부산광역시 부산진구 양지로11번길 16, 1층 (양정동)","47229","미스사이공 양정점","2024-11-27 17:33:15","U","2024-11-29 02:40:00","기타","388551.555118044","187567.403851048","기타","0","0","","","","0","0","0","0","0","","0","0","N","10.36","","","",
"1854","일반음식점","07_24_04_P","3730000","3730000-101-2023-00209","2023-09-15","","03","폐업","02","폐업","2023-09-17","","","","","0.00","689-901","울산광역시 울주군 온양읍 고산리 860-3 온양체육공원","울산광역시 울주군 온양읍 외고산옹기길 154, 온양체육공원","44970","밥이랑고기랑","2023-09-18 04:15:09","U","2023-09-20 02:40:00","한식","407075.148695151","216649.923836669","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"1855","일반음식점","07_24_04_P","4050000","5630000-101-2023-00241","2023-09-15","","03","폐업","02","폐업","2023-12-18","","","","","33.00","446-904","경기도 용인시 기흥구 보라동 587-13 101호","경기도 용인시 기흥구 한보라2로14번길 7-3, 101호 (보라동)","17081","졍렐라","2023-12-18 17:11:02","U","2023-12-20 02:40:00","한식","209810.190582836","416861.318494439","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33","","","",
"1856","일반음식점","07_24_04_P","4050000","5620000-101-2023-00272","2023-09-15","","03","폐업","02","폐업","2023-09-24","","","","","9.00","449-060","경기도 용인시 처인구 삼가동 28-6 용인미르스타디움","경기도 용인시 처인구 동백죽전대로 61, 용인미르스타디움 (삼가동)","16997","오븐스프링","2023-09-25 04:15:11","U","2023-09-27 02:40:00","기타","214621.075899143","416487.878255485","기타","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"1857","일반음식점","07_24_04_P","4520000","4520000-101-2023-00358","2023-09-15","","03","폐업","02","폐업","2024-03-27","","","","","42.00","336-852","충청남도 아산시 배방읍 공수리 70-8 2동 1층 4호","충청남도 아산시 배방읍 모산로 150-7, 2동 1층 4호","31484","로리반식당","2024-03-27 16:55:00","U","2024-03-29 02:40:00","한식","205201.792091414","363661.313410477","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","42","","","",
"1858","일반음식점","07_24_04_P","5310000","5310000-101-2023-00396","2023-11-01","","03","폐업","02","폐업","2024-07-25","","","","","22.82","660-803","경상남도 진주시 상대동 193-6 동부시장","경상남도 진주시 대신로291번길 8-1, 동부시장 12,16호 (상대동)","52774","꼬맹이포차","2024-07-25 13:29:10","U","2024-07-27 02:40:00","한식","301595.059231295","188070.902305523","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","22.82","","","",
"1859","일반음식점","07_24_04_P","3740000","5610000-101-2023-00404","2023-11-01","","03","폐업","02","폐업","2023-11-06","","","","","90.00","443-280","경기도 수원시 영통구 하동 1017 수원컨벤션센터","경기도 수원시 영통구 광교중앙로 140, 수원컨벤션센터 1층 전시홀A호 (하동)","16514","2023 드링크쇼수원","2023-11-06 09:13:14","U","2023-11-08 02:40:00","기타","205209.429761926","420428.365922969","기타","0","0","","","","0","0","0","0","0","","0","0","N","90","","","",
"1860","일반음식점","07_24_04_P","3910000","3910000-101-2023-00437","2023-11-02","","03","폐업","02","폐업","2024-11-19","","","","","42.12","450-150","경기도 평택시 비전동 1092-2 쏘울스퀘어","경기도 평택시 비전5로 21, 쏘울스퀘어 1층 102호 (비전동)","17854","동그라미","2024-11-19 15:20:59","U","2024-11-21 02:40:00","기타","210039.444317468","388794.746987848","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","42.12","","","",
"1861","일반음식점","07_24_04_P","3060000","3060000-101-2023-00306","2023-11-01","","03","폐업","02","폐업","2024-08-02","","","","","25.60","131-813","서울특별시 중랑구 면목동 455-19 미래하이츠","서울특별시 중랑구 면목로44나길 28, 1층 101호 (면목동, 미래하이츠)","02210","물회&찜","2024-08-02 14:46:22","U","2024-08-04 02:40:00","일식","207929.607402131","453335.88487932","일식","0","0","","","","0","0","0","0","0","","0","0","N","25.6","","","",
"1862","일반음식점","07_24_04_P","5470000","5470000-101-2023-00083","2023-10-25","","03","폐업","02","폐업","2024-08-21","","","","","73.80","670-804","경상남도 거창군 거창읍 대평리 1005-14 A동 1호","경상남도 거창군 거창읍 강남로 214, A동 1호","50145","현주막","2024-08-21 13:15:05","U","2024-08-23 02:40:00","정종/대포집/소주방","283239.367343656","243283.098751664","정종/대포집/소주방","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","73.8","","","",
"1863","일반음식점","07_24_04_P","5470000","5470000-101-2023-00082","2023-10-25","","03","폐업","02","폐업","2023-10-28","","","","","","670-808","경상남도 거창군 거창읍 중앙리 232-12 문화거리일원, 2023년도 문화거리 상권 활성화 행사","경상남도 거창군 거창읍 시장1길 20, 문화거리일원, 2023년도 문화거리 상권 활성화 행사","50138","베테랑","2023-10-29 04:15:10","U","2023-10-31 02:40:00","식육(숯불구이)","282511.158054335","243253.029292776","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1864","일반음식점","07_24_04_P","3490000","3490000-101-2023-00361","2023-10-25","","03","폐업","02","폐업","2024-06-17","","","","","54.60","400-320","인천광역시 중구 중산동 1873-3 1층 108호","인천광역시 중구 자연대로 47, 1층 108호 (중산동)","22402","아비꼬 영종하늘도시점","2024-06-17 10:43:48","U","2024-06-19 02:40:00","일식","160923.721744159","443038.278456935","일식","0","0","","","","0","0","0","0","0","","0","0","N","54.6","","","",
"1865","일반음식점","07_24_04_P","4070000","4070000-101-2023-00293","2023-10-25","","03","폐업","02","폐업","2023-10-29","","","","","50.00","467-841","경기도 이천시 신둔면 수남리 4-3","경기도 이천시 신둔면 둔터로124번길 160","17308","동경기인삼농협","2023-10-30 04:15:09","U","2023-11-01 02:40:00","한식","235995.360229091","421994.558210779","한식","0","0","","","","0","0","0","0","0","","0","0","N","50","","","",
"1866","일반음식점","07_24_04_P","3820000","3820000-101-2023-00478","2023-10-25","","03","폐업","02","폐업","2024-11-04","","","","","77.58","480-090","경기도 의정부시 민락동 806-1 110호","경기도 의정부시 용민로 192, 지상1층 110호 (민락동)","11813","해운대 연탄생갈비(민락점)","2024-11-04 16:16:16","U","2024-11-06 02:40:00","식육(숯불구이)","208187.759685279","471480.987389392","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","77.58","","","",
"1867","일반음식점","07_24_04_P","4010000","4010000-101-2023-00790","2023-10-19","","03","폐업","02","폐업","2023-10-28","","","","","","429-817","경기도 시흥시 매화동 220-18","","","리헨스튜디오","2023-10-29 04:15:09","U","2023-10-31 02:40:00","기타","183233.91255198","435051.883525145","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1868","일반음식점","07_24_04_P","3140000","3140000-101-2023-00302","2023-10-19","","03","폐업","02","폐업","2024-10-28","","","","","403.19","158-050","서울특별시 양천구 목동 920","서울특별시 양천구 목동서로 161, PARK161 202,203호 (목동)","07996","미미화방&히카리서울(주)엔타스","2024-10-28 15:10:52","U","2024-10-30 02:40:00","일식","188753.192363527","447443.79970499","일식","0","0","","","","0","0","0","0","0","","0","0","Y","403.19","","","",
"1869","일반음식점","07_24_04_P","4201000","4201000-101-2023-00518","2023-10-19","","03","폐업","02","폐업","2023-10-21","","","","","","","강원특별자치도 강릉시 초당동 505 강릉녹색도시 체험센터","강원특별자치도 강릉시 난설헌로 131, 강릉녹색도시 체험센터 (초당동)","25466","멜앤커피","2023-10-22 04:15:08","U","2023-10-24 02:40:00","기타","367950.860927223","478141.732782199","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1870","일반음식점","07_24_04_P","4201000","4201000-101-2023-00517","2023-10-19","","03","폐업","02","폐업","2023-10-21","","","","","","","강원특별자치도 강릉시 초당동 505 강릉녹색도시 체험센터","강원특별자치도 강릉시 난설헌로 131, 강릉녹색도시 체험센터 (초당동)","25466","아뜰리에제이(아뜰리에J)","2023-10-22 04:15:08","U","2023-10-24 02:40:00","기타","367950.860927223","478141.732782199","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1871","일반음식점","07_24_04_P","4201000","4201000-101-2023-00516","2023-10-19","","03","폐업","02","폐업","2023-10-21","","","","","","","강원특별자치도 강릉시 초당동 505 강릉녹색도시 체험센터","강원특별자치도 강릉시 난설헌로 131, 강릉녹색도시 체험센터 (초당동)","25466","보통날","2023-10-22 04:15:08","U","2023-10-24 02:40:00","기타","367950.860927223","478141.732782199","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1872","일반음식점","07_24_04_P","5080000","5080000-101-2023-00424","2023-10-11","","03","폐업","02","폐업","2024-10-24","","","","","52.02","730-812","경상북도 구미시 고아읍 문성리 1185-1 1층 1동","경상북도 구미시 고아읍 들성로 235, 1동 1층","39146","콩콩이두부","2024-10-24 16:41:23","U","2024-10-26 02:40:00","한식","321061.382362022","296424.030967041","한식","0","0","","","","0","0","0","0","0","","0","0","N","52.02","","","",
"1873","일반음식점","07_24_04_P","5080000","5080000-101-2023-00423","2023-10-11","","03","폐업","02","폐업","2024-11-08","","","","","306.90","730-814","경상북도 구미시 고아읍 원호리 199 1층 1동","경상북도 구미시 고아읍 들성로 127, 1동 1층","39146","구미만남의광장","2024-11-08 16:40:08","U","2024-11-10 02:40:00","한식","320119.242624238","295983.36018544","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","306.9","","","",
"1874","일반음식점","07_24_04_P","5570000","5570000-101-2023-00038","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","50.00","368-906","충청북도 증평군 증평읍 송산리 217","","","새마을먹거리장터","2023-10-16 04:15:08","U","2023-10-18 02:40:00","한식","251218.294671993","365124.919069086","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","50","","","",
"1875","일반음식점","07_24_04_P","3660000","3660000-101-2023-00577","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청앞)일원 (둔산동)","35238","선비꼬마김밥 탄방점","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1876","일반음식점","07_24_04_P","3660000","3660000-101-2023-00576","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청앞)일원 (둔산동)","35238","올드팝","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1877","일반음식점","07_24_04_P","3660000","3660000-101-2023-00575","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청앞)일원 (둔산동)","35238","와우족발통닭","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1878","일반음식점","07_24_04_P","3660000","3660000-101-2023-00574","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청앞)일원 (둔산동)","35238","사탄곱창 둔산점","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1879","일반음식점","07_24_04_P","3660000","3660000-101-2023-00573","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청앞)일원 (둔산동)","35238","금성육가공","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1880","일반음식점","07_24_04_P","3660000","3660000-101-2023-00572","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청 앞)일원 (둔산동)","35238","바이젠하우스with나우","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1881","일반음식점","07_24_04_P","3660000","3660000-101-2023-00571","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청앞)일원 (둔산동)","35238","임이家(가)만가닥돈찌개","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1882","일반음식점","07_24_04_P","3660000","3660000-101-2023-00570","2023-10-11","","03","폐업","02","폐업","2023-10-15","","","","","","302-702","대전광역시 서구 둔산동 1300 서구청","대전광역시 서구 둔산서로 100, 샘머리공원 및 보라매공원(서구청앞)일원 (둔산동)","35238","조스테이크 용문점","2023-10-16 04:16:01","U","2023-10-18 02:40:00","기타","234378.381088109","317205.748982604","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1883","일반음식점","07_24_04_P","4400000","4400000-101-2023-00214","2023-10-04","","03","폐업","02","폐업","2024-01-30","","","","","36.28","390-898","충청북도 제천시 청전동 137-15","충청북도 제천시 의림대로26길 8, 1층 1호 (청전동)","27166","짱이네분식 김밥이랑 돈까스","2024-01-30 09:28:47","U","2024-02-01 02:40:00","한식","307835.164324246","405455.352977427","한식","0","0","","","","0","0","0","0","0","","0","0","N","36.28","","","",
"1884","일반음식점","07_24_04_P","4400000","4400000-101-2023-00213","2023-10-04","","03","폐업","02","폐업","2023-10-08","","","","","","390-011","충청북도 제천시 중앙로1가 221-1 문화의거리 일원","","","베베양조","2023-10-09 04:15:08","U","2023-10-12 02:40:00","기타","","","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1885","일반음식점","07_24_04_P","3940000","3950000-101-2023-00482","2023-10-04","","03","폐업","02","폐업","2023-12-29","","","","","39.01","412-180","경기도 고양시 덕양구 향동동 507 세종빌딩 B02호","경기도 고양시 덕양구 향기로 142, 세종빌딩 지1층 B02호 (향동동)","10546","뉴욕버거 향동점","2023-12-29 11:20:48","U","2023-12-31 02:40:00","경양식","190754.464182336","455502.715814286","경양식","0","0","","","","0","0","0","0","0","","0","0","N","39.01","","","",
"1886","일반음식점","07_24_04_P","3930000","5550000-101-2023-00180","2023-10-04","","03","폐업","02","폐업","2024-11-29","","","","","115.50","426-863","경기도 안산시 상록구 이동 715-4 센타프라자 203호","경기도 안산시 상록구 광덕1로 369, 센타프라자 2층 203호 (이동)","15494","마루대패삼겹","2024-11-29 13:14:22","U","2024-12-01 02:40:00","식육(숯불구이)","186673.07319399","422914.3039439","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","Y","115.5","","","",
"1887","일반음식점","07_24_04_P","3640000","3640000-101-2023-00260","2023-10-04","","03","폐업","02","폐업","2023-10-08","","","","","0.00","300-080","대전광역시 동구 소제동 290-23 동광장로 일원 동구동락축제장소내","","","띠울하늘카페","2023-10-09 04:15:08","U","2023-10-12 02:40:00","한식","239190.786931353","314913.476539305","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1888","일반음식점","07_24_04_P","3640000","3640000-101-2023-00259","2023-10-04","","03","폐업","02","폐업","2023-10-08","","","","","0.00","300-080","대전광역시 동구 소제동 290-23 동광장로 일원 동구동락축제장소내","","","바이젠하우스with나우","2023-10-09 04:15:08","U","2023-10-12 02:40:00","한식","239190.786931353","314913.476539305","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1889","일반음식점","07_24_04_P","3640000","3640000-101-2023-00258","2023-10-04","","03","폐업","02","폐업","2023-10-08","","","","","0.00","300-080","대전광역시 동구 소제동 290-23 동광장로 일원 동구동락축제장소내","","","대덕대 호텔외식조리과","2023-10-09 04:15:08","U","2023-10-12 02:40:00","한식","239190.786931353","314913.476539305","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1890","일반음식점","07_24_04_P","4010000","4010000-101-2023-00726","2023-10-04","","03","폐업","02","폐업","2024-01-18","","","","","90.00","429-430","경기도 시흥시 장곡동 932-2 블럭메디프라자","경기도 시흥시 장현장곡로 2, 블럭메디프라자 201호 (장곡동)","14996","브라운베이글 시흥장현점","2024-01-18 10:07:44","U","2024-01-20 02:40:00","기타","181256.968168917","430769.648672135","기타","0","0","","","","0","0","0","0","0","","0","0","N","90","","","",
"1891","일반음식점","07_24_04_P","4010000","4010000-101-2023-00724","2023-10-04","","03","폐업","02","폐업","2023-11-02","","","","","","429-930","경기도 시흥시 정왕동 2310-1 찬현빌딩 101호","경기도 시흥시 마유로446번길 18, 찬현빌딩 1층 일부호 (정왕동)","15049","최강대패","2023-11-02 13:36:43","U","2023-11-04 02:40:00","한식","177241.744343871","427979.07242047","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1892","일반음식점","07_24_04_P","4040000","4040000-101-2023-00529","2023-10-11","","03","폐업","02","폐업","2023-11-08","","","","","47.15","465-200","경기도 하남시 감이동 438 감일 푸르지오 마크베르","경기도 하남시 감일중앙로 80, 2층 2006호 (감이동, 감일 푸르지오 마크베르)","12999","요네즈","2023-11-08 15:14:28","U","2023-11-10 02:40:00","일식","213664.552715591","445364.992248447","일식","0","0","","","","0","0","0","0","0","","0","0","N","47.15","","","",
"1893","일반음식점","07_24_04_P","5530000","5530000-101-2023-01209","2023-09-15","","03","폐업","02","폐업","2023-09-24","","","","","","445-160","경기도 화성시 반송동 98 메타폴리스","경기도 화성시 동탄중앙로 200, 타임테라스동 B블럭 1층 무인양품호 (반송동, 메타폴리스)","18445","아맛나베이커리","2023-09-25 04:15:09","U","2023-09-27 02:40:00","기타","206007.25472163","411214.942059565","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1894","일반음식점","07_24_04_P","3000000","3000000-101-2022-00397","2022-08-26","","03","폐업","02","폐업","2023-09-15","","","","","14.18","130-827","서울특별시 동대문구 이문동 64 쌍용아파트","서울특별시 동대문구 한천로58길 47, 상가동 지하층 101(주방11호)호 (이문동, 쌍용아파트)","02423","정에프앤비","2023-09-15 10:55:08","I","2023-09-17 00:18:04","기타","205980.772169045","455275.835949587","기타","0","0","","","","0","0","0","0","0","","0","0","N","14.18","","","",
"1895","일반음식점","07_24_04_P","4070000","4070000-101-2023-00237","2023-09-15","","03","폐업","02","폐업","2023-09-16","","","","","18.00","467-010","경기도 이천시 창전동 503 온천공원","경기도 이천시 애련정로136번길 84, 온천공원 (창전동)","17362","아지매","2023-09-17 04:15:09","U","2023-09-19 02:40:00","한식","240019.943877684","420098.205076605","한식","0","0","","","","0","0","0","0","0","","0","0","N","18","","","",
"1896","일반음식점","07_24_04_P","4070000","4070000-101-2023-00236","2023-09-15","","03","폐업","02","폐업","2023-09-24","","","","","10.00","467-821","경기도 이천시 호법면 주박리 546 농어민문화체육센터","경기도 이천시 호법면 동산로395번길 139-38, 농어민문화체육센터 먹거리마당","17397","새마을호법맛집","2023-09-25 04:15:09","U","2023-09-27 02:40:00","한식","235960.458111015","412685.666588022","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","10","","","",
"1897","일반음식점","07_24_04_P","4070000","4070000-101-2023-00235","2023-09-15","","03","폐업","02","폐업","2023-09-24","","","","","9.00","467-821","경기도 이천시 호법면 주박리 546 농어민문화체육센터","경기도 이천시 호법면 동산로395번길 139-38, 농어민문화체육센터","17397","장터에 있는 분식집","2023-09-25 04:15:09","U","2023-09-27 02:40:00","분식","235960.458111015","412685.666588022","분식","0","0","","","","0","0","0","0","0","","0","0","N","9","","","",
"1898","일반음식점","07_24_04_P","5240000","5240000-101-2023-00039","2023-09-15","","03","폐업","02","폐업","2023-09-24","","","","","50.00","755-805","경상북도 봉화군 봉화읍 내성리 506","","","가마솥정","2023-09-25 04:15:08","U","2023-09-27 02:40:00","한식","354609.497811795","377811.979314802","한식","0","0","","","","0","0","0","0","0","","0","0","N","50","","","",
"1899","일반음식점","07_24_04_P","3630000","3630000-101-2023-00335","2023-09-15","","03","폐업","02","폐업","2024-09-11","","","","","113.88","506-304","광주광역시 광산구 수완동 1404 1층","광주광역시 광산구 수완로74번길 38-1, 1층 (수완동)","62248","랭삼1992수완점","2024-09-11 11:48:07","U","2024-09-13 02:40:00","한식","184550.339593188","188040.825358869","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","113.88","","","",
"1900","일반음식점","07_24_04_P","3120000","3120000-101-2023-00337","2023-09-15","","03","폐업","02","폐업","2023-09-18","","","","","48.22","120-830","서울특별시 서대문구 연희동 187-61 1층","서울특별시 서대문구 연희로 88, 1층 (연희동)","03725","상상","2023-09-18 17:33:42","U","2023-09-20 02:40:00","한식","193781.431212814","451514.960734583","한식","0","0","","","","0","0","0","0","0","","0","0","N","48.22","","","",
"1901","일반음식점","07_24_04_P","4050000","5640000-101-2023-00232","2023-11-01","","03","폐업","02","폐업","2023-11-09","","","","","0.00","448-702","경기도 용인시 수지구 죽전동 1285 (주)신세계백화점경기점","경기도 용인시 수지구 포은대로 536 (주)신세계백화점경기점 지하2층 일부호 (죽전동)","16896","금덕푸드","2023-11-10 04:15:11","U","2023-11-12 02:40:00","기타","209514.367988403","424782.528523847","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"1902","일반음식점","07_24_04_P","4050000","5620000-101-2023-00321","2023-11-01","","03","폐업","02","폐업","2024-05-27","","","","","150.00","449-873","경기도 용인시 처인구 원삼면 죽능리 192-7","경기도 용인시 처인구 원삼면 보개원삼로 1585, 나동 1층 일부","17170","BBQ(비비큐용인원삼점)","2024-05-27 15:35:25","U","2024-05-29 02:40:00","호프/통닭","227204.160317477","403864.116489299","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","150","","","",
"1903","일반음식점","07_24_04_P","3410000","3410000-101-2023-00319","2023-11-02","","03","폐업","02","폐업","2024-09-09","","","","","19.14","700-421","대구광역시 중구 동인동1가 308-3","대구광역시 중구 국채보상로139길 31-5 (동인동1가)","41908","흔한 (H)컴퍼니","2024-09-09 09:00:23","U","2024-09-11 02:40:00","한식","344969.845135339","264560.940163602","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","19.14","","","",
"1904","일반음식점","07_24_04_P","4830000","4830000-101-2023-00198","2023-11-02","","03","폐업","02","폐업","2024-06-24","","","","","56.84","520-350","전라남도 나주시 빛가람동 288-3 혁신도시케이디타워 제1동111호","전라남도 나주시 그린로 363, 혁신도시케이디타워 제1동111호 (빛가람동)","58325","피제이피자 나주혁신점","2024-06-24 10:51:06","U","2024-06-26 02:40:00","경양식","181116.455","168910.48","경양식","0","0","","","","0","0","0","0","0","","0","0","N","56.84","","","",
"1905","일반음식점","07_24_04_P","3510500","3510500-101-2023-00419","2023-11-02","","03","폐업","02","폐업","2023-11-16","","","","","","","인천광역시 미추홀구 관교동 15 인천종합터미널,롯데백화점","인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하1층 식품행사장호 (관교동)","22242","붕어유랑단","2023-11-17 04:15:09","U","2023-11-19 02:40:00","기타","173499.267314606","437739.32138498","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1906","일반음식점","07_24_04_P","3510500","3510500-101-2023-00417","2023-11-02","","03","폐업","02","폐업","2023-11-30","","","","","","","인천광역시 미추홀구 관교동 15 인천종합터미널,롯데백화점","인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하1층 일부호 (관교동)","22242","노티드 판교 현대백화점","2023-12-01 04:15:09","U","2023-12-03 02:40:00","기타","173499.267314606","437739.32138498","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1907","일반음식점","07_24_04_P","3990000","3990000-101-2023-00707","2023-11-02","","03","폐업","02","폐업","2023-11-10","","","","","","472-803","경기도 남양주시 금곡동 404-41 백림빌딩","경기도 남양주시 금곡로 23, 불금곡주간행사 보행로 일대 (금곡동)","12234","아빠두마리통닭","2023-11-11 04:15:09","U","2023-11-13 02:40:00","호프/통닭","218105.035758029","459110.07868877","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1908","일반음식점","07_24_04_P","3720000","3720000-101-2023-00236","2023-11-02","","03","폐업","02","폐업","2023-11-04","","","","","","683-813","울산광역시 북구 호계동 869-1 호계공설시장","울산광역시 북구 호계3길 17-11, 호계공설시장 지상1층 (호계동)","44229","풀잎마루식당","2023-11-05 04:15:10","U","2023-11-07 02:40:00","한식","413342.970590661","238522.241572223","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1909","일반음식점","07_24_04_P","3720000","3720000-101-2023-00235","2023-11-02","","03","폐업","02","폐업","2023-11-04","","","","","","683-813","울산광역시 북구 호계동 869-1 호계공설시장","울산광역시 북구 호계3길 17-11, 호계공설시장 지상1층 (호계동)","44229","호호옛날가마솥통닭","2023-11-05 04:15:10","U","2023-11-07 02:40:00","호프/통닭","413342.970590661","238522.241572223","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"1910","일반음식점","07_24_04_P","3720000","3720000-101-2023-00234","2023-11-02","","03","폐업","02","폐업","2023-11-04","","","","","","683-813","울산광역시 북구 호계동 869-1 호계공설시장","울산광역시 북구 호계3길 17-11, 호계공설시장 지상1층 (호계동)","44229","동해식당","2023-11-05 04:15:10","U","2023-11-07 02:40:00","한식","413342.970590661","238522.241572223","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
